id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17559493,"NEW 2nd Floor, 2BR Downtown Boston",118122992,Billy,,Area 2/MIT,42.34903,-71.062,Entire home/apt,358,3,204,2022-09-14,3.04,4,141,33,STR-414537
17559756,"NEW 3rd Floor, 2BR Downtown Boston",118122992,Billy,,Area 2/MIT,42.3503,-71.06037,Entire home/apt,320,3,169,2022-09-19,2.52,4,133,35,STR-414541
17559846,NEW B 1BR Downtown Boston,118122992,Billy,,Area 2/MIT,42.34835,-71.06039,Entire home/apt,145,29,210,2022-09-17,3.13,4,306,2,
17567087,Charming South End Duplex (Pets Ok),119265681,Maude,,Area 2/MIT,42.34351,-71.06889,Entire home/apt,350,2,260,2022-09-18,3.87,2,222,37,STR-479353
17573922,"NEW 1st Floor, 1BR Downtown Boston",118122992,Billy,,Area 2/MIT,42.34986,-71.06197,Entire home/apt,180,29,145,2022-05-05,2.16,4,293,2,
17609053,⍟ Lofty South End Penthouse w/Street Parking! ⍟,12452436,Drew,,Area 2/MIT,42.33944,-71.07532,Entire home/apt,255,1,30,2022-08-25,0.47,2,4,9,STR-453957
17616603,Charming 1 bedroom Condo in Historic South End,55900538,Michael,,Area 2/MIT,42.33959,-71.08015,Entire home/apt,247,1,236,2022-09-21,3.55,1,258,59,STR-397947
17617918,Back Bay One Bedroom - Best Neighborhood in Boston!,22541573,Ken,,Area 2/MIT,42.3461,-71.0877,Entire home/apt,210,30,1,2017-06-19,0.02,39,341,0,
17651270,"A Stylish Stay w/ a Queen Bed, Heated Floors; #1",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,218,1,125,2022-08-26,1.91,82,337,20,
17651642,"SuperSized, Sunny, 1 BR: walk to Davis Sq & Train",5707983,Kimberly,,North Cambridge,42.39555,-71.11357,Entire home/apt,115,7,8,2021-06-14,0.20,1,0,0,
17652105,"A Stylish Stay w/a Queen Bed, Heated Floors; #2",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,121,2022-07-14,1.85,82,354,14,
17652206,"A Stylish Stay w/ a Queen Bed, Heated Floors; #3",22348222,Maverick,,Cambridgeport,42.34072,-71.12597,Entire home/apt,185,1,128,2022-09-05,2.00,82,354,23,
17652280,"Updated 2BR, 2bath apartment, minutes from Boston",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,351,3,36,2022-09-04,0.55,82,325,7,
17652377,"A Stylish Stay w/ a Queen Bed, Heated Floors; #11",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,104,2022-09-04,1.63,82,334,13,
17652410,"A Stylish Stay w/ a Queen Bed, Heated Floors; #12",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,144,2022-08-31,2.21,82,352,15,
17652453,"A Stylish Stay w/ a Queen Bed, Heated Floors; #13",22348222,Maverick,,Cambridgeport,42.34028,-71.12521,Entire home/apt,205,1,137,2022-07-19,2.09,82,358,31,
17652490,"A Stylish Stay w/ a Queen Bed, Heated Floors; #14",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,205,1,195,2022-09-07,2.98,82,311,27,
17652585,"A Stylish Stay w/ a Queen Bed, Heated Floors; #18",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,133,2022-08-03,2.05,82,314,9,
17652628,"A Stylish Stay w/ a Queen Bed, Heated Floors; #15",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,231,1,97,2022-06-17,1.48,82,330,7,
17652664,"Modern Studio, quick train to Boston; #16",22348222,Maverick,,Cambridgeport,42.34039,-71.12545,Entire home/apt,205,1,100,2022-08-05,1.53,82,352,26,
17652711,"A Stylish Stay w/ a Queen Bed, Heated Floors; #17",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,126,2022-08-19,1.92,82,318,22,
17652796,"A Stylish Stay w/ a Queen Bed, Heated Floors; #21",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,111,2022-08-14,1.69,82,291,27,
17652844,"A Stylish Stay w/ a Queen Bed, Heated Floors; #22",22348222,Maverick,,Cambridgeport,42.34028,-71.1274,Entire home/apt,209,1,162,2022-09-06,2.48,82,334,32,
17653948,"A Stylish Stay w/ a Queen Bed, Heated Floors.. #23",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,234,1,106,2022-09-04,1.63,82,346,22,
17654123,"A Stylish Stay w/ a Queen Bed, Heated Floors; #24",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,212,1,107,2022-08-26,1.64,82,349,22,
17654157,"A Stylish Stay w/ a Queen Bed, Heated Floors; #25",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,164,2022-09-05,2.50,82,331,31,
17654231,"A Stylish Stay w/ a Queen Bed, Heated Floors; #26",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,208,1,91,2022-08-31,1.40,82,333,19,
17654279,"A Stylish Stay w/ a King Bed, Heated Floors;  #27",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,143,2022-08-28,2.20,82,329,28,
17654318,"A Stylish Stay w/ a Queen Bed, Heated Floors; #28",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,231,1,154,2022-09-07,2.36,82,326,23,
17654346,"A Stylish Stay w/ a Queen Bed, Heated Floors; #29",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,133,2022-08-09,2.06,82,335,20,
17654407,"A Stylish Stay w/ a Queen Bed, Heated Floors; #31",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,212,1,100,2022-09-01,1.53,82,293,15,
17654443,"A Stylish Stay w/ a Queen Bed, Heated Floors; #32",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,205,1,131,2022-07-28,2.00,82,340,18,
17654473,"A Stylish Stay w/ a Queen Bed, Heated Floors; #33",22348222,Maverick,,Cambridgeport,42.34028,-71.12521,Entire home/apt,226,1,182,2022-08-31,2.78,82,338,39,
17654520,"A Stylish Stay w/ a Queen Bed, Heated Floors; #34",22348222,Maverick,,Cambridgeport,42.34028,-71.12521,Entire home/apt,205,1,105,2022-08-14,1.61,82,337,12,
17655324,"A Stylish Stay w/ a Queen Bed, Heated Floors; #35",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,173,2022-07-25,2.64,82,350,23,
17655350,"A Stylish Stay w/ a Queen Bed, Heated Floors; #36",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,208,1,108,2022-08-27,1.65,82,331,9,
17655373,"A Stylish Stay w/ a Queen Bed, Heated Floors; #37",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,212,1,194,2022-09-07,2.97,82,316,29,
17655391,Large Studio w/ Queen AND Sofa Bed; #38,22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,225,1,200,2022-09-05,3.11,82,182,25,
17676984,Private room-10 min to downtown15 min to Cambridge,21745230,Jurek,,East Cambridge,42.38376,-71.07707,Private room,54,1,5,2017-09-02,0.07,19,28,0,STR-383106
17693766,2020 Grad Student or Professor!,40965,Judy,,North Cambridge,42.39419,-71.13291,Private room,85,7,14,2022-09-01,0.21,2,325,3,
17791011,Back Bay Cozy Studio In Brownstone first floor,57329784,David,,Area 2/MIT,42.351228418558804,-71.08858946710825,Entire home/apt,202,1,27,2022-09-18,10.66,1,34,27,STR-480193
17806747,Brand New North End Luxurious One Bedroom Condo up,10250257,Caroline,,East Cambridge,42.36393,-71.05223,Entire home/apt,102,91,15,2022-02-28,0.23,2,113,1,
17811602,Spacious 1 Bedroom w/ Free Parking Near MIT,43450256,Steve,,East Cambridge,42.36755,-71.08525,Entire home/apt,250,30,31,2022-08-31,0.47,22,299,2,
17962385,"Heart of Boston- Large Studio, private entrance",116718872,Clare,,Area 2/MIT,42.34413,-71.07605,Entire home/apt,300,3,52,2022-09-05,0.82,1,0,12,STR-415124
18032982,Back Bay One Bedroom with Great Views,22541573,Ken,,Area 2/MIT,42.3454,-71.08634,Entire home/apt,210,30,2,2018-05-24,0.03,39,340,0,
18070939,Large Stylish Newbury Street Studio w/kitchen,22348222,Maverick,,Area 2/MIT,42.34981,-71.08263,Entire home/apt,255,1,263,2022-08-05,3.99,82,304,35,LB-418468
18139000,"Comfy, cozy and clean w/parking- Boston/Cambridge",23267805,Claudia,,Wellington-Harrington,42.39186,-71.09033,Entire home/apt,118,1,164,2022-08-30,2.48,1,296,37,
18151308,Beautiful Cambridge/Harvard house,5862063,Federico,,Mid-Cambridge,42.37742,-71.10877,Entire home/apt,273,1,104,2022-08-13,1.59,1,0,20,
18330818,Penthouse Room With Private Entrance,92004180,Huani,,North Cambridge,42.38986,-71.11756,Entire home/apt,175,2,250,2022-09-03,3.87,1,49,48,
18354570,Newly Remodeled Studio in Back Bay - River View,66334205,Zack,,Area 2/MIT,42.35318,-71.07904,Entire home/apt,150,30,135,2022-07-21,2.05,1,90,3,STR-398563
18390507,Near Longwood Med/BU/ Fenway/Back Bay PARKING INCL,50750007,Mark,,Cambridgeport,42.3432,-71.12179,Entire home/apt,177,2,173,2022-09-18,2.63,2,273,51,
18498138,Floating suite in Boston Harbor,3029783,Deborah,,East Cambridge,42.37564,-71.04913,Entire home/apt,235,2,56,2022-08-28,0.89,5,333,5,STR-416892
18557609,Beacon Hill 1brm - walk everywhere!,66533138,Val,,East Cambridge,42.35974,-71.06698,Entire home/apt,236,2,199,2022-09-06,3.05,1,325,46,Exempt: This listing is a unit that has contracts with hospitals
18601269,Somerville cozy private room for monthly lease,9011218,Xin,,Wellington-Harrington,42.38126,-71.09722,Private room,20,91,0,,,1,90,0,
18676360,Walk to Harvard/MIT (unit 2) w/ parking,35489146,Ann,,The Port,42.36612,-71.10307,Entire home/apt,452,2,191,2022-09-05,2.97,2,44,39,STR-15706
18682931,"^10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38447,-71.11662,Private room,93,2,86,2021-08-15,1.44,3,0,0,STR-14772
18757211,"Stay next to Harvard, MIT & Tufts University",51354887,Jay,,North Cambridge,42.39659134531862,-71.11472812573408,Private room,83,1,62,2022-09-03,0.96,7,247,7,
18775371,Gorgeous 5 Bedroom Home with Huge Private Backyard,125755087,Emily,,West Cambridge,42.34517,-71.13414,Entire home/apt,795,3,32,2022-09-06,0.51,1,2,8,
18839204,"Warm, private room near Harvard and Boston",809318,Arik,,Strawberry Hill,42.37463,-71.16073,Private room,110,1,179,2022-09-09,2.76,1,7,29,
18929249,Bright & Beautiful Abode | near Boston,119774057,Len & Eugenia,,East Cambridge,42.38423,-71.07821,Entire home/apt,275,1,195,2022-08-24,3.02,1,182,44,
19019967,The Carriage House,3178759,Stephanie,,North Cambridge,42.41798,-71.13435,Entire home/apt,150,3,112,2022-09-05,1.76,1,15,14,
19065197,"Perfect Location, Lovely room in Cambridge!",6839881,Lisan,,The Port,42.36813,-71.09965,Private room,57,91,2,2018-09-01,0.03,6,264,0,
19120011,Newly Renovated Suite near Boston w/Priv. Bathroom,20322837,Mehmet,,Strawberry Hill,42.37185,-71.16307,Entire home/apt,231,3,125,2022-09-14,1.96,2,214,41,
19149341,Fun Houseboat,3029783,Deborah,,East Cambridge,42.37579,-71.04981,Entire home/apt,308,2,88,2022-08-21,1.39,5,229,17,STR-416892
19183167,Contemporary 2BR in Central Sq! Harvard/MIT,112868041,Jamie,,Cambridgeport,42.36272,-71.10422,Entire home/apt,150,28,160,2022-02-25,2.55,4,74,10,
19308245,Thatch™ on Charles St. | Studio Apt #9,814298,Thatch,,Area 2/MIT,42.35956,-71.07184,Entire home/apt,290,2,109,2022-08-22,1.72,37,81,23,Exempt: This listing is a hotel or motel
19345857,WALK to HARVARD&MIT with MEMORY BED 2,15154687,John,,Mid-Cambridge,42.36633,-71.10434,Private room,92,2,170,2022-09-06,2.67,20,340,34,
19346071,WALK to HARVARD&MIT with MEMORY BED 2,15154687,John,,Riverside,42.36599,-71.10724,Private room,96,2,100,2022-09-06,1.57,20,344,9,
19346242,WALK to HARVARD&MIT with MEMORY BED 4,15154687,John,,Mid-Cambridge,42.36626,-71.10419,Private room,94,2,369,2022-09-10,5.81,20,343,55,
19346436,WALK to HARVARD&MIT with MEMORY BED 6,15154687,John,,Cambridgeport,42.36449,-71.104,Private room,99,2,439,2022-09-07,6.91,20,334,88,
19358947,Downtown- on the Boston Common,799496,Kj,,Area 2/MIT,42.35161,-71.06457,Entire home/apt,239,29,207,2022-07-25,3.23,3,357,3,Exempt: This listing is a unit used for furnished institutional or business stays
19379842,"Walk To Fenway, Private Home, Perfect Location!",135841577,Lucas,,Area 2/MIT,42.34742,-71.10925,Entire home/apt,629,3,248,2022-09-06,4.03,1,108,41,
19423076,"Classic Cambridge Victorian near Harvard, Lesley",132540621,David & Jane,,Neighborhood Nine,42.38888,-71.12653,Entire home/apt,332,2,190,2022-09-11,3.00,1,20,62,STR-13547
19526379,Beautiful 2BR near BU/Fenway/ Longwood Medical,50750007,Mark,,Cambridgeport,42.34155,-71.11906,Entire home/apt,132,2,206,2022-09-17,3.25,2,22,54,
19540224,Free Parking at Newly Renovated 1 Bed Basement Unt,130680380,Jodie,,Area 2/MIT,42.3494,-71.09566,Entire home/apt,105,9,202,2022-09-01,3.18,7,217,9,Exempt: This listing is a unit used for furnished institutional or business stays
19574477,Gorgeous Audubon Circle Studios (1),70331522,Laurie,,Area 2/MIT,42.34633,-71.10317,Entire home/apt,211,30,92,2022-07-17,1.49,3,327,3,
19581567,Freedom Trail Condo,93353522,Thomas,,East Cambridge,42.37537,-71.05962,Entire home/apt,300,2,178,2022-09-05,2.80,1,27,48,STR-383179
19584489,Renovated modern 1 bed beside State House,26988,Anne,,East Cambridge,42.3571,-71.06175,Entire home/apt,100,32,10,2022-05-31,0.16,5,129,2,
19593368,COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,56359408,Billy,,Area 2/MIT,42.35145,-71.06461,Entire home/apt,170,91,49,2022-08-31,0.78,3,80,2,
19709001,Private Guest Suite in Community House,25241666,Kristina,,North Cambridge,42.41058,-71.13665,Private room,300,2,99,2022-05-30,1.72,1,75,3,
19802362,The Irving at Davis Square - Room 3A,139863492,Darryl,,North Cambridge,42.40183,-71.12275,Private room,126,1,124,2022-09-20,1.98,3,73,32,
19847550,*New Construction Luxury Kendall Square Townhouse*,111823791,Parker,,The Port,42.36732,-71.09495,Entire home/apt,800,91,0,,,1,280,0,
19911587,WALK to HARVARD&MIT with MEMORY BED 5,15154687,John,,Riverside,42.36365,-71.10974,Private room,99,2,321,2022-09-05,5.09,20,341,91,
19942644,3A Harvard MIT CAmbridge- steps to everything!,81038,Louisa,,Mid-Cambridge,42.36765,-71.1059,Entire home/apt,225,30,92,2022-09-06,1.48,8,349,3,C0194540491
19982161,"Cozy, Bright Studio in Back Bay/South End",12195484,Rada,,Area 2/MIT,42.34728,-71.07585,Entire home/apt,190,91,29,2022-05-14,0.47,1,222,2,
19997604,Back Bay Apartment near MIT and Newbury Street,51079261,Riverside,,Area 2/MIT,42.35095,-71.09009,Entire home/apt,230,2,39,2022-09-06,0.63,25,7,4,STR-391275
20024644,Bright & updated 2BR in Central Sq! Harvard/MIT,112868041,Jamie,,Cambridgeport,42.3629,-71.10567,Entire home/apt,275,60,116,2020-03-01,1.85,4,67,0,
20035436,Studio convenient for Harvard & MIT Scholar,11441054,Katy,,Strawberry Hill,42.3751,-71.16598,Entire home/apt,70,7,4,2019-09-07,0.07,4,291,0,
20074456,Charles River/Harvard Square - free parking,87618246,Richard,,West Cambridge,42.37452,-71.12806,Entire home/apt,254,1,258,2022-09-02,4.12,3,260,68,STR-15588
20074638,Sunny Apt near MIT/Harvard Central Sq-FreeParking,55554594,David,,Riverside,42.36586,-71.10985,Entire home/apt,224,2,195,2022-09-01,3.19,1,150,55,C0245140491
20088043,The Irving at Davis Square - Room 3B,139863492,Darryl,,North Cambridge,42.4,-71.12281,Private room,121,1,143,2022-09-14,2.30,3,70,40,
20089823,The Irving at Davis Square - 3A & 3B,139863492,Darryl,,North Cambridge,42.40219,-71.12066,Private room,240,1,87,2022-08-31,1.39,3,64,24,
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,Sophia,,East Cambridge,42.35966,-71.06538,Private room,156,28,173,2022-09-17,2.80,14,230,5,Exempt: This listing is a unit used for furnished institutional or business stays
20152689,Cozy Room in the Heart of Boston (MGH/Downtown),95634275,Sophia,,East Cambridge,42.36019030700401,-71.0640032059963,Private room,133,29,189,2022-06-01,3.05,14,203,2,Exempt: This listing is a unit used for furnished institutional or business stays
20153407,Private room in spacious home near Harvard Square,16849714,Rachel,,Mid-Cambridge,42.37183,-71.10796,Private room,50,91,14,2017-11-18,0.23,1,90,0,
20229074,Great South End / Back Bay location! 1 bed condo,84699905,Jack,,Area 2/MIT,42.34631,-71.07188,Entire home/apt,298,3,80,2022-09-20,1.30,1,97,20,STR-383890
20229981,3rd Floor Sunny Bedroom w/Queen size Bed,64899249,"Maria  ,",,Wellington-Harrington,42.38967,-71.09149,Private room,125,1,14,2022-08-23,0.26,17,342,2,
20232961,"Bright room in Coolidge Corner (BU, HMS, Fenway)",83755201,Mar,,Cambridgeport,42.34733,-71.11933,Private room,112,7,13,2022-09-02,0.21,3,12,8,
20269766,Sunny third floor bedroom with a Full Size bed(#3),64899249,"Maria  ,",,Wellington-Harrington,42.38967,-71.09149,Private room,125,1,31,2022-09-15,0.53,17,342,8,
20269844,"Sun-Drenched, Quiet  3rd Floor,3 bedrooms",64899249,"Maria  ,",,Wellington-Harrington,42.39053,-71.091,Entire home/apt,225,1,29,2022-06-09,0.54,17,340,3,
20355928,4B CAMBRIDGE WALK HARVARD/MIT LARGE SPOTLESS,81038,Louisa,,Mid-Cambridge,42.367924,-71.105728,Entire home/apt,225,30,83,2022-08-21,1.34,8,250,2,C0194540491
20403672,2A Harvard MIT CAMBRIDGE - amazing location!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,93,2022-07-18,1.51,8,276,4,C1094540491
20419752,Spacious 3BR for Business/Family w/Full Kitchen,145655051,Karen,,The Port,42.36565,-71.10005,Entire home/apt,322,3,196,2022-09-05,3.23,3,187,39,ROC-15228847-004
20462256,"Quirky, Cozy 1 Bedroom in Kendall Square",43450256,Steve,,East Cambridge,42.367,-71.08019,Entire home/apt,102,1,178,2021-10-12,2.87,22,0,1,
20504268,Beautiful 2 Bed 2 Private Bath near MIT/Harvard,40515595,Mo,,Wellington-Harrington,42.37177,-71.09794,Entire home/apt,275,91,0,,,1,0,0,
20520318,Cambridge Vacation Rental Rooms M807 #3,32532791,Marie,,Mid-Cambridge,42.37184,-71.09944,Private room,169,3,19,2022-08-22,0.31,8,158,10,STR-10296
20572514,4A CAMBRIDGE HARVARD/MIT/LESLEY GORGEOUS 1BD!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,68,2022-08-02,1.11,8,306,3,C0194540491
20597669,Private Bedroom & Bath Near Harvard with Parking,59001872,Brian,,Agassiz,42.37806,-71.10838,Private room,140,3,51,2022-05-29,0.83,1,0,1,STR-13862
20631576,Prudential suite in Somerville’s Winter Hill,342545,Anjana And Karthik,,East Cambridge,42.38471,-71.0852,Private room,133,4,100,2022-08-22,1.62,5,57,25,
20726246,"Large private room 10min walk to Fenway,BC,BU,T",31340713,Kama,,Area 2/MIT,42.34591,-71.10692,Private room,79,2,107,2022-08-26,1.75,23,209,37,
20738325,Private room - walk to the subway,342545,Anjana And Karthik,,East Cambridge,42.38289,-71.0853,Private room,130,3,71,2022-09-11,1.16,5,73,25,
20745288,Large Private Room BU/Harvard/ Northeastern/Fenway,83755201,Mar,,Cambridgeport,42.34573,-71.11783,Private room,130,30,17,2022-06-17,0.28,3,140,6,
20775116,Gorgeous Audubon Circle Studios (2),70331522,Laurie,,Area 2/MIT,42.34737,-71.1033,Entire home/apt,175,30,117,2022-08-06,1.91,3,319,6,
20785742,Symphony Place,148963669,Richard And Vicki,,Area 2/MIT,42.34132,-71.08615,Entire home/apt,243,2,200,2022-09-18,3.27,1,72,79,STR-409563
20797694,The Modica Estate #1,39361614,Jamal,,The Port,42.36455,-71.09764,Private room,84,1,295,2022-09-19,4.80,2,93,88,STR-15178
20799027,"Modica Estate, Room #2",39361614,Jamal,,The Port,42.3649,-71.09727,Private room,60,1,267,2022-09-09,4.35,2,139,63,STR-15178
20829873,"Bright, Clean Private room with Private Bathroom.",110167774,Armia,,Cambridgeport,42.34572,-71.12652,Private room,86,28,154,2022-08-28,2.51,4,297,3,
20868619,Newly renovated 3 bedroom  w/wifi & parking,117861820,Kevin,,West Cambridge,42.35948,-71.14155,Entire home/apt,280,2,294,2022-09-01,4.84,3,95,41,STR-413796
20917610,NEW Modern Apartment Near Boston & Harvard Square.,20322837,Mehmet,,Strawberry Hill,42.37223,-71.16115,Entire home/apt,162,4,144,2022-09-06,2.39,2,217,32,
20926438,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Area 2/MIT,42.35092,-71.09394,Entire home/apt,400,29,113,2022-01-04,1.86,7,100,1,Exempt: This listing is a unit used for furnished institutional or business stays
20928592,Large 2 bed w/ Parking in Quiet Cambridge Home,43450256,Steve,,East Cambridge,42.36956,-71.08385,Entire home/apt,300,30,22,2022-08-27,0.36,22,93,4,
20960511,Sunny and Quiet 3rd Floor Bedroom w/2 windows,64899249,"Maria  ,",,Wellington-Harrington,42.38967,-71.09149,Private room,125,2,46,2022-09-15,0.84,17,342,13,
20970295,M8/HARVARD MIT SUBWAY PRIVATE BEDROOM,93503221,Lynne,,Mid-Cambridge,42.37365,-71.10463,Private room,95,1,55,2022-09-07,0.90,7,157,10,C355460491
21012161,Mid-Cambridge Comfort!,151298426,Vanessa,,Mid-Cambridge,42.37168,-71.10575,Entire home/apt,529,2,80,2022-09-11,1.43,4,20,17,C2039820288
21015982,Sunny and Quiet room w/two windows and AC,64899249,"Maria  ,",,North Cambridge,42.39632,-71.10468,Private room,125,1,23,2022-05-28,0.41,17,264,6,
21148168,Room in Brookline Village near Longwood Hospitals,5350366,Scott,,Cambridgeport,42.33308,-71.11524,Private room,50,91,4,2020-03-31,0.11,2,308,0,
